transaction_id,customer_id,purchase_date,subtotal,discount_used,discount_percent,total_spent
557,47,2026-05-18,201.34,0,0.0,201.34
558,47,2026-05-31,44.56,0,0.0,44.56
559,47,2026-06-02,83.63,0,0.0,83.63
560,47,2026-06-13,86.77,0,0.0,86.77
561,47,2026-06-25,133.84,0,0.0,133.84
562,47,2026-08-31,180.23,1,0.26,133.47
563,48,2025-04-08,127.47,0,0.0,127.47
564,48,2025-04-10,106.8,0,0.0,106.8
565,48,2025-05-07,199.79,0,0.0,199.79
566,48,2025-05-23,121.31,0,0.0,121.31
567,48,2025-08-26,104.93,0,0.0,104.93
568,48,2025-09-25,116.01,0,0.0,116.01
569,48,2025-10-04,86.97,0,0.0,86.97
570,48,2025-10-09,138.8,0,0.0,138.8
571,48,2025-10-11,161.82,0,0.0,161.82
572,48,2025-11-06,62.27,0,0.0,62.27
573,48,2026-02-17,52.85,0,0.0,52.85
574,48,2026-02-27,111.08,1,0.29,78.8
575,48,2026-04-04,99.2,0,0.0,99.2
576,48,2026-04-17,111.17,0,0.0,111.17
577,48,2026-04-24,94.35,0,0.0,94.35
578,48,2026-05-09,204.55,0,0.0,204.55
579,48,2026-05-10,127.03,0,0.0,127.03
580,48,2026-06-02,146.59,1,0.34,96.22
581,48,2026-06-03,152.83,0,0.0,152.83
582,48,2026-06-04,117.78,1,0.26,86.93
583,48,2026-06-21,115.3,0,0.0,115.3
584,48,2026-09-18,145.98,0,0.0,145.98
585,49,2026-05-10,40.4,1,0.39,24.63
586,49,2026-06-14,41.76,0,0.0,41.76
587,51,2025-10-10,88.89,0,0.0,88.89
588,51,2025-11-11,108.29,0,0.0,108.29
589,51,2025-12-30,125.59,0,0.0,125.59
590,51,2026-01-16,76.31,1,0.18,62.46
591,51,2026-03-17,81.06,0,0.0,81.06
592,51,2026-03-31,57.27,1,0.25,42.76
593,51,2026-04-10,60.33,0,0.0,60.33
594,51,2026-05-03,37.59,1,0.29,26.74
595,51,2026-05-15,22.4,0,0.0,22.4
596,51,2026-05-21,72.82,0,0.0,72.82
597,51,2026-05-26,104.22,1,0.2,83.28
598,51,2026-06-02,101.26,0,0.0,101.26
599,52,2026-08-05,11.82,1,0.3,8.24
600,52,2026-09-09,59.25,1,0.14,50.86
601,53,2026-03-29,103.49,0,0.0,103.49
602,53,2026-04-26,133.75,0,0.0,133.75
603,53,2026-05-23,85.25,0,0.0,85.25
604,54,2026-04-08,130.54,1,0.36,83.82
605,54,2026-04-11,11.42,0,0.0,11.42
606,54,2026-04-18,72.42,0,0.0,72.42
607,54,2026-05-10,83.02,0,0.0,83.02
608,54,2026-08-03,44.23,1,0.36,28.26
609,54,2026-09-12,82.9,1,0.18,68.31
610,54,2026-09-13,86.45,0,0.0,86.45
611,55,2026-09-26,70.71,1,0.26,52.46
612,56,2025-03-12,71.83,1,0.3,50.03
613,56,2025-03-17,13.76,1,0.2,10.97
614,56,2025-05-01,86.31,0,0.0,86.31
615,56,2025-05-08,83.67,1,0.36,53.23
616,56,2025-05-30,53.55,0,0.0,53.55
617,56,2025-08-13,62.12,1,0.27,45.28
618,56,2025-10-02,72.86,1,0.35,47.06
619,56,2025-10-16,45.48,0,0.0,45.48
620,56,2026-01-17,50.96,1,0.12,44.99
621,56,2026-03-05,100.24,1,0.18,81.98
622,56,2026-03-14,129.25,1,0.27,93.98
623,56,2026-05-06,32.26,1,0.19,26.16
624,56,2026-05-14,111.86,0,0.0,111.86
625,56,2026-05-29,43.43,1,0.32,29.72
626,56,2026-06-13,104.49,0,0.0,104.49
627,57,2026-04-08,42.9,1,0.3,29.86
628,57,2026-04-15,84.69,0,0.0,84.69
629,57,2026-04-22,88.98,1,0.21,70.34
630,57,2026-05-03,68.68,1,0.32,46.8
631,57,2026-05-05,89.4,0,0.0,89.4
632,57,2026-05-09,51.6,1,0.33,34.44
633,57,2026-05-31,92.25,1,0.19,74.29
634,57,2026-07-17,72.38,0,0.0,72.38
635,57,2026-07-28,118.13,1,0.23,90.9
636,57,2026-08-16,72.95,0,0.0,72.95
637,57,2026-09-12,146.31,1,0.15,123.91
638,57,2026-09-27,48.03,1,0.28,34.62
639,59,2026-09-29,158.29,0,0.0,158.29
640,60,2025-12-09,24.98,1,0.39,15.15
641,60,2025-12-12,103.26,0,0.0,103.26
642,60,2026-01-10,57.07,1,0.3,40.07
643,60,2026-04-11,72.12,0,0.0,72.12
644,60,2026-04-25,96.49,1,0.2,76.76
645,60,2026-05-02,107.04,0,0.0,107.04
646,60,2026-05-11,107.87,0,0.0,107.87
647,60,2026-05-12,25.83,1,0.26,19.05
648,60,2026-05-17,57.94,0,0.0,57.94
649,60,2026-05-21,57.7,0,0.0,57.7
650,60,2026-05-23,103.37,0,0.0,103.37
651,60,2026-05-27,78.26,0,0.0,78.26
652,60,2026-06-02,104.38,1,0.1,93.9
653,60,2026-06-06,86.13,0,0.0,86.13
654,60,2026-06-10,82.27,0,0.0,82.27
655,61,2026-06-04,140.07,0,0.0,140.07
656,61,2026-06-11,200.57,1,0.2,161.41
657,61,2026-06-23,173.43,0,0.0,173.43
658,61,2026-06-29,196.31,0,0.0,196.31
659,61,2026-08-09,80.22,1,0.12,70.34
660,66,2026-01-04,47.03,1,0.26,34.79
661,66,2026-03-09,62.2,1,0.16,52.05
662,66,2026-03-17,96.68,1,0.2,77.31
663,66,2026-04-04,75.64,1,0.17,62.48
664,66,2026-05-31,23.7,1,0.32,16.01
665,67,2026-04-04,76.68,1,0.3,54.01
666,67,2026-04-15,77.41,0,0.0,77.41
667,67,2026-04-18,68.12,0,0.0,68.12
668,67,2026-05-09,105.7,0,0.0,105.7
669,67,2026-05-17,63.06,1,0.32,42.59
670,68,2026-03-07,66.77,0,0.0,66.77
671,68,2026-03-15,57.73,0,0.0,57.73
672,68,2026-04-12,60.66,1,0.39,36.85
673,68,2026-06-04,84.31,1,0.12,74.46
674,68,2026-07-07,49.54,1,0.15,42.33
675,68,2026-08-07,70.12,1,0.17,58.24
676,69,2026-06-06,44.53,1,0.35,28.8
677,70,2026-06-13,75.78,1,0.18,61.81
678,71,2026-09-10,103.4,1,0.24,78.14
679,72,2025-12-07,143.82,1,0.27,105.17
680,72,2025-12-11,170.54,0,0.0,170.54
681,72,2025-12-15,93.6,0,0.0,93.6
682,72,2025-12-24,89.83,0,0.0,89.83
683,72,2025-12-31,108.08,0,0.0,108.08
684,72,2026-01-15,103.9,0,0.0,103.9
685,72,2026-02-10,216.21,0,0.0,216.21
686,72,2026-03-07,91.95,1,0.39,56.31
687,72,2026-03-17,119.7,0,0.0,119.7
688,72,2026-03-18,104.13,1,0.13,90.35
689,72,2026-03-29,134.97,0,0.0,134.97
690,72,2026-05-29,155.62,1,0.31,107.49
691,72,2026-06-02,61.25,0,0.0,61.25
692,72,2026-06-03,105.07,0,0.0,105.07
693,72,2026-06-27,66.86,0,0.0,66.86
694,72,2026-08-09,172.13,1,0.27,126.01
695,72,2026-08-17,229.45,0,0.0,229.45
696,73,2025-09-23,28.66,0,0.0,28.66
697,73,2025-12-27,61.96,1,0.39,37.89
698,73,2026-01-10,110.29,0,0.0,110.29
699,73,2026-02-27,43.59,0,0.0,43.59
700,73,2026-05-04,63.82,0,0.0,63.82
701,73,2026-08-24,55.18,0,0.0,55.18
702,73,2026-09-16,63.56,0,0.0,63.56
703,74,2025-03-13,54.8,1,0.11,48.95
704,74,2025-05-26,19.62,1,0.33,13.15
705,74,2025-06-10,47.42,0,0.0,47.42
706,74,2025-07-08,58.29,0,0.0,58.29
707,74,2025-08-16,31.43,0,0.0,31.43
708,74,2026-03-14,56.09,0,0.0,56.09
709,74,2026-04-21,35.12,1,0.28,25.16
710,74,2026-05-05,27.57,1,0.27,20.09
711,74,2026-06-01,60.73,1,0.2,48.66
712,75,2026-04-09,77.56,1,0.37,48.97
713,75,2026-05-16,53.57,0,0.0,53.57
714,75,2026-05-20,125.94,0,0.0,125.94
715,75,2026-05-21,42.23,1,0.29,29.9
716,75,2026-06-06,82.42,0,0.0,82.42
717,76,2025-11-29,75.4,0,0.0,75.4
718,76,2026-02-26,131.92,1,0.2,105.05
719,76,2026-04-10,73.81,1,0.29,52.39
720,76,2026-05-13,53.18,0,0.0,53.18
721,76,2026-05-28,119.32,0,0.0,119.32
722,77,2025-10-31,67.48,0,0.0,67.48
723,77,2025-11-02,80.73,1,0.29,57.45
724,77,2026-03-31,58.43,0,0.0,58.43
725,77,2026-04-27,61.81,0,0.0,61.81
726,77,2026-05-03,65.11,1,0.3,45.8
727,77,2026-08-05,89.0,1,0.31,61.03
728,77,2026-09-19,83.39,0,0.0,83.39
729,78,2026-04-23,85.93,0,0.0,85.93
730,78,2026-05-07,75.25,1,0.2,59.93
731,79,2026-07-25,80.07,1,0.36,50.92
732,80,2025-01-19,48.44,0,0.0,48.44
733,80,2025-03-10,70.79,0,0.0,70.79
734,80,2025-04-03,65.4,1,0.33,44.1
735,80,2025-05-16,62.54,1,0.36,40.23
736,80,2025-06-06,79.13,0,0.0,79.13
737,80,2025-06-27,56.65,0,0.0,56.65
738,80,2025-08-25,60.06,1,0.23,46.35
739,80,2025-11-24,89.32,0,0.0,89.32
740,80,2025-12-22,76.93,1,0.35,50.09
741,80,2026-01-14,157.92,0,0.0,157.92
742,80,2026-01-17,72.01,0,0.0,72.01
743,80,2026-02-27,88.0,0,0.0,88.0
744,80,2026-03-28,63.03,0,0.0,63.03
745,80,2026-04-30,62.82,0,0.0,62.82
746,80,2026-05-09,119.17,1,0.15,100.93
747,80,2026-05-15,26.8,0,0.0,26.8
748,80,2026-05-30,128.49,0,0.0,128.49
749,81,2025-10-18,83.74,1,0.25,62.49
750,81,2026-03-18,44.38,1,0.18,36.58
751,81,2026-03-29,34.84,0,0.0,34.84
752,81,2026-03-31,54.8,1,0.24,41.75
753,81,2026-05-02,62.3,1,0.18,51.31
754,81,2026-05-29,42.08,1,0.1,37.83
755,82,2026-03-19,110.74,0,0.0,110.74
756,82,2026-04-21,34.59,0,0.0,34.59
757,82,2026-05-10,112.34,1,0.2,89.64
758,82,2026-05-31,88.93,1,0.13,77.67
759,82,2026-06-23,56.68,0,0.0,56.68
760,83,2026-05-25,100.9,1,0.33,67.31
761,83,2026-06-20,87.98,0,0.0,87.98
762,83,2026-06-23,58.61,1,0.13,50.96
763,83,2026-08-04,19.81,1,0.12,17.46
764,84,2026-05-02,84.67,0,0.0,84.67
765,84,2026-05-31,58.75,1,0.28,42.27
766,85,2026-05-21,100.58,0,0.0,100.58
767,85,2026-05-23,77.03,0,0.0,77.03
768,88,2026-01-03,69.45,0,0.0,69.45
769,88,2026-04-21,76.0,1,0.21,60.38
770,88,2026-04-27,60.23,1,0.38,37.59
771,88,2026-05-10,21.71,0,0.0,21.71
772,88,2026-05-22,72.58,0,0.0,72.58
773,88,2026-09-09,84.66,1,0.22,65.68
774,89,2025-05-20,107.68,0,0.0,107.68
775,89,2025-07-19,65.98,0,0.0,65.98
776,89,2025-10-05,82.1,0,0.0,82.1
777,89,2025-10-17,88.88,1,0.27,64.67
778,89,2025-10-18,28.8,1,0.13,24.95
779,89,2025-10-27,82.86,1,0.12,73.22
780,89,2025-11-12,72.95,1,0.33,49.0
781,89,2025-12-13,109.2,1,0.13,94.89
782,89,2026-02-22,69.97,0,0.0,69.97
783,89,2026-05-12,109.97,1,0.3,76.66
784,89,2026-07-03,104.33,0,0.0,104.33
785,90,2026-01-25,121.96,1,0.1,109.75
786,90,2026-03-29,93.67,1,0.24,70.86
787,90,2026-04-10,36.32,1,0.36,23.1
788,90,2026-04-25,107.85,1,0.24,82.11
789,90,2026-05-19,72.14,1,0.25,53.86
790,90,2026-05-28,124.94,1,0.3,87.33
791,90,2026-05-30,69.09,0,0.0,69.09
792,90,2026-06-05,113.51,0,0.0,113.51
793,90,2026-06-07,86.22,1,0.29,61.49
794,91,2026-03-06,40.58,1,0.2,32.37
795,91,2026-03-22,62.8,1,0.39,38.14
796,91,2026-04-21,21.68,1,0.2,17.25
797,91,2026-05-14,69.24,1,0.27,50.68
798,92,2025-05-12,55.58,1,0.13,48.17
799,92,2025-05-27,33.03,0,0.0,33.03
800,92,2025-05-29,50.72,0,0.0,50.72
801,92,2025-10-02,57.29,1,0.15,48.78
802,92,2025-11-17,59.64,1,0.15,50.47
803,92,2026-04-27,42.24,1,0.26,31.38
804,92,2026-06-09,50.76,0,0.0,50.76
805,92,2026-06-13,51.22,0,0.0,51.22
806,93,2026-05-05,66.73,0,0.0,66.73
807,93,2026-05-13,139.93,1,0.33,93.47
808,93,2026-05-14,79.28,0,0.0,79.28
809,94,2025-12-07,112.99,0,0.0,112.99
810,94,2025-12-10,120.1,1,0.11,106.45
811,94,2025-12-14,135.75,0,0.0,135.75
812,94,2025-12-25,43.79,0,0.0,43.79
813,94,2025-12-26,25.67,0,0.0,25.67
814,94,2025-12-29,14.12,0,0.0,14.12
815,94,2026-01-11,126.77,0,0.0,126.77
816,94,2026-01-18,78.15,0,0.0,78.15
817,94,2026-02-01,132.9,0,0.0,132.9
818,94,2026-02-06,186.76,1,0.38,115.44
819,94,2026-02-08,67.37,1,0.35,43.78
820,94,2026-02-12,79.52,1,0.31,54.48
821,94,2026-02-14,102.17,0,0.0,102.17
822,94,2026-03-05,158.99,0,0.0,158.99
823,94,2026-03-06,104.81,0,0.0,104.81
824,94,2026-03-16,166.89,0,0.0,166.89
825,94,2026-03-17,187.75,0,0.0,187.75
826,94,2026-04-29,131.14,0,0.0,131.14
827,94,2026-05-14,158.22,0,0.0,158.22
828,94,2026-05-19,133.83,1,0.15,113.72
829,94,2026-05-23,85.22,0,0.0,85.22
830,94,2026-05-29,166.99,0,0.0,166.99
831,94,2026-06-10,78.22,0,0.0,78.22
832,94,2026-06-11,153.22,0,0.0,153.22
833,94,2026-08-11,154.05,0,0.0,154.05
834,94,2026-09-01,48.93,0,0.0,48.93
835,96,2025-03-28,120.8,0,0.0,120.8
836,96,2025-03-31,88.77,0,0.0,88.77
837,96,2025-05-15,59.0,1,0.15,49.99
838,96,2025-05-17,85.58,1,0.38,53.26
839,96,2025-05-22,53.01,0,0.0,53.01
840,96,2025-08-25,103.6,0,0.0,103.6
841,96,2025-10-10,103.94,1,0.3,72.7
842,96,2025-11-03,170.01,1,0.22,132.66
843,96,2025-11-27,87.17,1,0.31,60.31
844,96,2025-12-14,41.05,0,0.0,41.05
845,96,2026-01-02,79.25,1,0.14,68.48
846,96,2026-02-03,34.26,1,0.39,21.03
847,96,2026-03-19,40.66,0,0.0,40.66
848,96,2026-04-12,99.18,0,0.0,99.18
849,96,2026-05-03,90.44,1,0.15,76.66
850,96,2026-05-26,63.85,0,0.0,63.85
851,96,2026-06-08,115.29,0,0.0,115.29
852,96,2026-09-17,122.17,0,0.0,122.17
853,98,2025-10-05,29.51,1,0.14,25.25
854,98,2025-10-13,69.83,1,0.25,52.6
855,98,2025-10-23,107.07,1,0.25,79.87
856,98,2025-11-27,44.63,0,0.0,44.63
857,98,2025-11-29,43.19,0,0.0,43.19
858,98,2026-01-05,89.83,0,0.0,89.83
859,98,2026-01-19,93.8,0,0.0,93.8
860,98,2026-03-22,75.53,1,0.38,46.74
861,98,2026-03-27,51.07,0,0.0,51.07
862,98,2026-08-25,121.98,1,0.14,105.4
863,98,2026-09-10,89.02,0,0.0,89.02
864,99,2025-11-26,45.65,1,0.29,32.28
865,99,2025-12-15,89.5,0,0.0,89.5
866,99,2026-01-03,73.66,0,0.0,73.66
867,99,2026-01-14,105.7,1,0.37,66.63
868,99,2026-01-15,94.17,0,0.0,94.17
869,99,2026-01-28,84.3,0,0.0,84.3
870,99,2026-03-14,61.11,0,0.0,61.11
871,99,2026-03-30,62.25,0,0.0,62.25
872,99,2026-05-08,89.11,1,0.24,67.69
873,99,2026-05-09,91.46,0,0.0,91.46
874,99,2026-05-24,12.44,0,0.0,12.44
875,99,2026-05-25,33.49,0,0.0,33.49
876,99,2026-05-27,108.7,0,0.0,108.7
877,99,2026-06-13,86.87,1,0.11,77.48
878,100,2026-02-21,51.68,0,0.0,51.68
879,100,2026-04-27,62.15,1,0.33,41.4
880,101,2026-01-20,37.45,1,0.31,25.91
881,101,2026-01-22,115.19,0,0.0,115.19
882,101,2026-02-06,74.65,1,0.24,56.39
883,101,2026-03-11,78.34,1,0.11,69.76
884,101,2026-03-23,110.34,0,0.0,110.34
885,101,2026-04-04,32.65,1,0.22,25.39
886,101,2026-04-27,84.8,0,0.0,84.8
887,101,2026-05-06,106.13,0,0.0,106.13
888,101,2026-06-07,105.83,1,0.18,87.04
889,101,2026-09-22,46.72,1,0.19,37.94
890,103,2025-02-22,131.33,0,0.0,131.33
891,103,2025-04-28,48.67,0,0.0,48.67
892,103,2025-05-05,82.62,0,0.0,82.62
893,103,2025-05-16,25.81,1,0.29,18.28
894,103,2025-06-13,58.83,0,0.0,58.83
895,103,2025-08-14,52.16,1,0.34,34.47
896,103,2025-11-25,45.55,0,0.0,45.55
897,103,2025-12-23,107.48,0,0.0,107.48
898,103,2026-01-27,98.68,0,0.0,98.68
899,103,2026-03-08,90.67,0,0.0,90.67
900,103,2026-04-03,83.9,1,0.27,61.57
901,103,2026-04-16,50.48,1,0.23,38.63
902,103,2026-05-11,77.63,0,0.0,77.63
903,104,2026-04-19,82.86,1,0.33,55.2
904,104,2026-04-26,79.05,0,0.0,79.05
905,104,2026-09-20,87.79,1,0.32,59.3
906,106,2025-04-24,100.45,1,0.38,62.32
907,106,2025-05-21,55.18,1,0.16,46.61
908,106,2025-12-29,33.72,0,0.0,33.72
909,106,2026-02-15,67.81,1,0.35,43.78
910,106,2026-03-15,90.24,1,0.15,76.73
911,106,2026-05-09,38.35,0,0.0,38.35
912,106,2026-06-14,62.28,0,0.0,62.28
913,106,2026-07-23,116.29,1,0.11,103.15
914,107,2025-04-29,51.04,0,0.0,51.04
915,107,2025-05-03,138.02,0,0.0,138.02
916,107,2025-05-16,173.78,0,0.0,173.78
917,107,2025-05-20,215.76,0,0.0,215.76
918,107,2025-06-03,139.46,1,0.17,116.43
919,107,2025-06-10,47.81,0,0.0,47.81
920,107,2025-06-13,139.34,0,0.0,139.34
921,107,2025-06-25,109.54,0,0.0,109.54
922,107,2025-06-30,82.7,0,0.0,82.7
923,107,2025-09-21,138.57,0,0.0,138.57
924,107,2025-10-12,155.18,0,0.0,155.18
925,107,2025-12-22,146.04,0,0.0,146.04
926,107,2025-12-29,116.57,0,0.0,116.57
927,107,2026-01-22,94.54,0,0.0,94.54
928,107,2026-02-16,90.4,0,0.0,90.4
929,107,2026-03-01,123.98,0,0.0,123.98
930,107,2026-03-17,85.41,0,0.0,85.41
931,107,2026-05-10,112.88,0,0.0,112.88
932,107,2026-05-20,111.05,0,0.0,111.05
933,107,2026-06-12,61.27,0,0.0,61.27
934,107,2026-06-28,130.51,0,0.0,130.51
935,107,2026-07-18,72.01,0,0.0,72.01
936,107,2026-09-02,149.29,0,0.0,149.29
937,107,2026-09-19,131.2,0,0.0,131.2
938,108,2025-11-07,110.41,0,0.0,110.41
939,108,2025-11-08,108.42,0,0.0,108.42
940,108,2025-12-31,77.97,1,0.32,53.17
941,108,2026-01-02,53.6,0,0.0,53.6
942,108,2026-01-05,123.88,0,0.0,123.88
943,108,2026-01-12,93.83,0,0.0,93.83
944,108,2026-01-30,82.02,1,0.18,67.03
945,108,2026-03-30,15.25,0,0.0,15.25
946,108,2026-04-25,56.05,1,0.22,43.63
947,108,2026-05-10,85.47,1,0.2,68.51
948,108,2026-06-03,58.24,1,0.26,43.23
949,109,2026-03-24,78.2,1,0.4,47.24
950,109,2026-04-19,94.41,0,0.0,94.41
951,109,2026-04-29,86.58,0,0.0,86.58
952,109,2026-05-12,16.18,1,0.38,10.04
953,109,2026-05-27,11.06,0,0.0,11.06
954,111,2026-05-06,78.3,0,0.0,78.3
955,111,2026-05-12,104.02,1,0.28,75.11
956,111,2026-06-12,210.14,0,0.0,210.14
957,111,2026-06-15,160.79,0,0.0,160.79
958,111,2026-07-15,104.08,1,0.36,66.21
959,111,2026-08-03,55.71,0,0.0,55.71
960,111,2026-08-20,103.67,0,0.0,103.67
961,111,2026-09-16,205.3,0,0.0,205.3
962,111,2026-09-27,139.66,0,0.0,139.66
963,113,2025-10-18,10.0,0,0.0,10.0
964,113,2025-11-22,13.28,1,0.33,8.85
965,113,2025-12-01,40.73,1,0.11,36.15
966,113,2025-12-30,13.27,1,0.22,10.31
967,113,2026-03-15,59.23,0,0.0,59.23
968,113,2026-05-16,48.11,1,0.39,29.31
969,113,2026-06-03,27.48,1,0.38,17.13
970,114,2026-05-03,82.32,1,0.11,73.31
971,114,2026-05-28,69.33,0,0.0,69.33
972,115,2025-03-27,106.03,0,0.0,106.03
973,115,2025-04-30,178.73,1,0.28,128.95
974,115,2025-05-04,141.64,0,0.0,141.64
975,115,2025-05-06,106.7,0,0.0,106.7
976,115,2025-05-13,98.08,0,0.0,98.08
977,115,2025-05-26,109.65,1,0.26,81.43
978,115,2025-06-21,168.29,0,0.0,168.29
979,115,2025-07-28,91.33,1,0.36,58.27
980,115,2025-08-30,45.31,1,0.39,27.65
981,115,2025-09-18,116.31,0,0.0,116.31
982,115,2025-09-23,103.58,0,0.0,103.58
983,115,2025-10-10,50.54,0,0.0,50.54
984,115,2025-10-12,185.81,0,0.0,185.81
985,115,2025-11-12,121.94,1,0.1,109.51
986,115,2025-12-22,105.69,0,0.0,105.69
987,115,2025-12-23,190.09,0,0.0,190.09
988,115,2025-12-25,120.85,1,0.17,100.34
989,115,2026-01-05,99.94,0,0.0,99.94
990,115,2026-01-26,102.87,0,0.0,102.87
991,115,2026-02-20,95.14,0,0.0,95.14
992,115,2026-02-22,213.9,0,0.0,213.9
993,115,2026-02-25,203.95,0,0.0,203.95
994,115,2026-05-08,65.5,0,0.0,65.5
995,115,2026-05-09,110.61,0,0.0,110.61
996,115,2026-07-26,117.86,0,0.0,117.86
997,115,2026-09-02,110.69,1,0.31,76.12
998,116,2026-02-07,21.45,0,0.0,21.45
999,116,2026-04-02,41.18,0,0.0,41.18
1000,117,2025-06-05,23.68,1,0.24,18.08
1001,117,2025-09-02,88.17,1,0.16,74.5
1002,117,2025-10-19,86.37,0,0.0,86.37
1003,117,2025-12-04,30.01,0,0.0,30.01
1004,117,2025-12-14,91.24,0,0.0,91.24
1005,117,2025-12-19,58.63,1,0.14,50.32
1006,117,2026-01-21,23.75,0,0.0,23.75
1007,117,2026-01-22,70.69,1,0.28,50.83
1008,117,2026-02-04,49.4,1,0.25,36.92
1009,117,2026-04-19,41.33,1,0.26,30.54
1010,117,2026-08-23,83.37,0,0.0,83.37
1011,118,2024-11-07,71.92,0,0.0,71.92
1012,118,2024-11-18,79.6,1,0.13,69.52
1013,118,2025-03-03,73.58,1,0.26,54.63
1014,118,2025-04-04,78.22,1,0.2,62.94
1015,118,2025-04-20,93.8,0,0.0,93.8
1016,118,2025-04-27,85.35,0,0.0,85.35
1017,118,2025-05-11,86.33,0,0.0,86.33
1018,118,2025-05-25,88.16,1,0.35,56.96
1019,118,2025-07-22,121.27,0,0.0,121.27
1020,118,2025-08-23,43.34,1,0.12,37.94
1021,118,2025-10-02,58.15,1,0.2,46.3
1022,118,2025-10-26,85.28,0,0.0,85.28
1023,118,2025-11-15,72.66,1,0.35,47.36
1024,118,2025-11-16,115.22,0,0.0,115.22
1025,118,2025-11-25,78.89,0,0.0,78.89
1026,118,2026-01-02,37.96,1,0.36,24.35
1027,118,2026-01-07,100.89,1,0.38,62.95
1028,118,2026-03-02,108.31,1,0.31,75.12
1029,118,2026-05-14,76.48,1,0.27,55.86
1030,118,2026-05-16,53.95,1,0.36,34.32
1031,119,2026-08-09,127.35,0,0.0,127.35
1032,119,2026-08-13,166.26,0,0.0,166.26
1033,121,2026-02-11,72.62,0,0.0,72.62
1034,121,2026-03-03,36.17,0,0.0,36.17
1035,121,2026-05-23,55.09,1,0.14,47.24
1036,121,2026-05-28,39.92,1,0.25,29.86
1037,122,2024-10-18,75.8,0,0.0,75.8
1038,122,2025-01-03,20.26,1,0.4,12.25
1039,122,2025-01-16,96.51,1,0.11,86.05
1040,122,2025-04-23,87.3,1,0.22,68.4
1041,122,2025-04-24,10.0,1,0.27,7.34
1042,122,2025-04-28,94.33,1,0.36,60.19
1043,122,2025-05-05,47.38,0,0.0,47.38
1044,122,2025-05-16,47.38,1,0.36,30.55
1045,122,2025-05-27,10.0,1,0.17,8.34
1046,122,2025-06-04,63.19,1,0.27,46.1
1047,122,2025-06-12,56.09,0,0.0,56.09
1048,122,2025-11-23,40.79,0,0.0,40.79
1049,122,2026-01-16,77.7,0,0.0,77.7
1050,122,2026-01-19,92.81,0,0.0,92.81
1051,122,2026-04-30,52.62,1,0.12,46.48
1052,122,2026-05-08,64.9,1,0.14,55.81
1053,123,2025-03-19,61.71,0,0.0,61.71
1054,123,2025-04-19,46.94,1,0.35,30.7
1055,123,2025-07-26,44.76,1,0.22,35.08
1056,123,2025-09-14,51.5,1,0.26,37.88
1057,123,2025-12-14,44.71,0,0.0,44.71
1058,123,2026-04-19,31.45,0,0.0,31.45
1059,123,2026-05-02,48.34,0,0.0,48.34
1060,123,2026-09-11,10.0,1,0.18,8.21
1061,124,2025-03-29,33.35,0,0.0,33.35
1062,124,2025-05-24,76.37,0,0.0,76.37
1063,124,2025-08-03,57.89,1,0.13,50.14
1064,124,2025-10-16,76.48,0,0.0,76.48
1065,124,2025-11-17,54.98,1,0.25,41.37
1066,124,2025-12-25,50.08,0,0.0,50.08
1067,124,2026-01-11,79.24,0,0.0,79.24
1068,124,2026-01-27,85.7,0,0.0,85.7
1069,124,2026-02-12,12.99,0,0.0,12.99
1070,124,2026-05-13,44.25,1,0.29,31.34
1071,124,2026-06-02,62.84,1,0.11,55.82
1072,124,2026-07-01,102.61,0,0.0,102.61
1073,124,2026-08-30,124.97,1,0.22,97.46
1074,125,2026-03-31,16.54,1,0.27,12.08
1075,125,2026-04-16,88.5,0,0.0,88.5
1076,125,2026-04-23,25.56,1,0.19,20.71
1077,125,2026-05-10,60.1,1,0.37,37.77
1078,125,2026-06-11,81.59,0,0.0,81.59
1079,126,2025-03-01,22.06,0,0.0,22.06
1080,126,2025-03-08,145.81,0,0.0,145.81
1081,126,2025-10-20,88.3,0,0.0,88.3
1082,126,2025-11-28,85.25,0,0.0,85.25
1083,126,2026-01-23,61.97,1,0.28,44.49
1084,126,2026-04-30,80.07,0,0.0,80.07
1085,126,2026-05-29,73.46,1,0.27,53.28
1086,126,2026-06-03,105.79,1,0.16,88.82
1087,126,2026-06-16,80.67,0,0.0,80.67
1088,126,2026-07-11,31.48,0,0.0,31.48
1089,127,2025-04-20,41.09,0,0.0,41.09
1090,127,2025-05-26,57.42,0,0.0,57.42
1091,127,2025-08-13,84.71,0,0.0,84.71
1092,127,2025-09-09,35.41,1,0.26,26.31
1093,127,2025-11-01,76.61,1,0.17,63.35
1094,127,2025-11-02,57.13,1,0.4,34.37
1095,127,2025-11-08,107.23,1,0.27,78.5
1096,127,2026-03-03,72.71,0,0.0,72.71
1097,127,2026-03-25,118.04,1,0.28,85.24
1098,127,2026-06-02,105.83,0,0.0,105.83
1099,127,2026-06-09,122.08,1,0.3,86.02
1100,127,2026-08-15,93.42,0,0.0,93.42
1101,127,2026-09-01,82.85,1,0.15,70.8
1102,130,2026-05-27,52.08,1,0.36,33.44
1103,130,2026-06-20,95.66,1,0.19,77.29
1104,131,2025-11-19,60.22,1,0.18,49.64
1105,131,2025-11-28,75.37,1,0.12,65.99
1106,131,2025-12-28,109.85,0,0.0,109.85
1107,131,2026-01-20,107.33,0,0.0,107.33
1108,131,2026-04-18,79.62,0,0.0,79.62
1109,131,2026-06-14,55.21,1,0.23,42.78
1110,132,2026-02-12,85.11,1,0.18,69.39
