customer_id,segment,signup_date,email_signup
3769,casual,2025-01-23,0
3770,casual,2026-03-22,0
3771,dedicated,2025-02-19,1
3772,casual,2025-11-20,0
3773,other,2026-07-04,0
3774,other,2024-11-15,1
3775,casual,2025-01-17,1
3776,casual,2026-05-17,1
3777,casual,2024-10-14,0
3778,dedicated,2026-02-13,1
3779,other,2025-10-01,1
3780,casual,2025-06-11,0
3781,dedicated,2026-06-22,1
3782,casual,2026-06-12,1
3783,dedicated,2025-05-26,1
3784,other,2024-10-04,0
3785,casual,2025-01-02,1
3786,dedicated,2024-12-18,1
3787,casual,2026-09-18,0
3788,casual,2025-12-10,1
3789,other,2026-02-07,0
3790,other,2025-03-18,0
3791,casual,2026-06-14,0
3792,casual,2026-03-12,1
3793,casual,2026-04-03,0
3794,other,2025-09-07,0
3795,dedicated,2026-02-22,1
3796,casual,2025-11-02,1
3797,casual,2025-07-08,1
3798,other,2025-12-08,1
3799,dedicated,2025-05-25,0
3800,casual,2026-08-27,0
3801,other,2026-03-08,0
3802,casual,2026-03-24,0
3803,casual,2026-03-08,0
3804,casual,2025-08-24,0
3805,other,2026-08-25,0
3806,other,2025-03-01,0
3807,dedicated,2025-11-20,1
3808,casual,2024-11-20,1
3809,casual,2025-05-04,1
3810,casual,2025-11-24,1
3811,dedicated,2025-09-23,1
3812,other,2026-08-19,0
3813,dedicated,2025-12-23,1
3814,casual,2025-07-28,1
3815,other,2025-08-08,0
3816,other,2025-12-21,0
3817,casual,2026-05-01,0
3818,other,2025-04-20,0
3819,other,2025-12-01,1
3820,dedicated,2025-11-24,1
3821,casual,2024-10-07,1
3822,other,2026-07-29,1
3823,dedicated,2025-11-20,1
3824,dedicated,2025-03-26,0
3825,other,2026-01-06,1
3826,other,2026-02-07,0
3827,other,2026-07-31,0
3828,other,2024-10-25,0
3829,casual,2025-07-30,1
3830,dedicated,2025-02-09,1
3831,other,2025-11-24,0
3832,casual,2025-10-02,1
3833,other,2025-09-12,0
3834,other,2026-09-17,0
3835,other,2025-10-24,0
3836,other,2025-07-28,0
3837,casual,2024-11-19,1
3838,casual,2025-04-30,1
3839,casual,2026-07-18,1
3840,casual,2025-08-26,0
3841,casual,2026-07-27,1
3842,dedicated,2025-10-24,1
3843,other,2025-11-05,0
3844,dedicated,2025-08-10,1
3845,casual,2025-11-11,0
3846,other,2024-11-18,0
3847,casual,2024-11-12,0
3848,casual,2025-09-13,0
3849,other,2025-12-11,0
3850,other,2025-11-07,1
3851,dedicated,2025-08-10,0
3852,dedicated,2025-05-03,0
3853,dedicated,2026-03-02,0
3854,casual,2025-12-16,0
3855,casual,2024-11-04,0
3856,casual,2025-08-27,0
3857,casual,2026-03-03,1
3858,casual,2026-04-26,0
3859,other,2025-04-28,0
3860,other,2026-08-07,0
3861,dedicated,2026-01-19,1
3862,casual,2025-08-16,0
3863,dedicated,2026-01-01,1
3864,other,2026-06-29,0
3865,casual,2025-03-15,0
3866,other,2025-01-18,0
3867,casual,2025-08-18,1
3868,casual,2024-12-01,1
3869,casual,2026-06-03,0
3870,casual,2026-09-09,1
3871,casual,2025-12-17,0
3872,other,2026-09-16,1
3873,casual,2024-11-20,1
3874,casual,2026-01-05,1
3875,casual,2025-08-20,0
3876,casual,2025-04-21,0
3877,dedicated,2025-05-16,0
3878,dedicated,2025-11-02,1
3879,casual,2026-01-12,0
3880,casual,2025-01-28,1
3881,other,2025-12-23,0
3882,other,2026-08-08,0
3883,other,2024-10-08,0
3884,dedicated,2026-07-04,0
3885,other,2025-12-18,1
3886,casual,2025-06-07,1
3887,casual,2026-03-21,0
3888,casual,2025-12-25,0
3889,dedicated,2026-04-15,1
3890,casual,2024-11-29,0
3891,casual,2024-11-13,1
3892,dedicated,2026-01-12,1
3893,other,2025-05-10,0
3894,dedicated,2025-03-23,1
3895,casual,2025-08-04,0
3896,dedicated,2026-03-14,1
3897,dedicated,2025-02-09,1
3898,other,2026-09-11,1
3899,casual,2025-08-04,1
3900,dedicated,2025-01-18,0
3901,casual,2024-11-21,0
3902,casual,2026-06-18,0
3903,other,2024-12-22,0
3904,dedicated,2025-08-02,0
3905,casual,2026-02-01,1
3906,other,2025-10-10,0
3907,casual,2025-04-10,0
3908,casual,2024-12-18,1
3909,other,2026-03-04,1
3910,casual,2025-09-23,0
3911,casual,2024-11-05,0
3912,dedicated,2025-02-10,1
3913,casual,2025-11-15,1
3914,casual,2025-01-31,0
3915,casual,2025-07-13,1
3916,other,2024-12-30,1
3917,other,2026-05-05,0
3918,dedicated,2026-01-04,0
3919,other,2026-04-26,0
3920,casual,2024-11-08,0
3921,casual,2025-07-02,0
3922,other,2025-04-14,0
3923,dedicated,2025-12-29,1
3924,casual,2026-05-23,0
3925,dedicated,2025-03-16,0
3926,casual,2026-04-15,1
3927,other,2025-11-28,0
3928,casual,2026-05-25,1
3929,casual,2024-11-29,1
3930,casual,2026-09-24,0
3931,casual,2025-08-14,1
3932,casual,2025-04-23,1
3933,casual,2025-02-11,0
3934,casual,2026-09-19,0
3935,dedicated,2026-07-07,1
3936,casual,2025-01-04,1
3937,dedicated,2025-08-21,1
3938,casual,2026-03-20,1
3939,casual,2025-12-06,1
3940,casual,2025-02-15,1
3941,casual,2025-06-21,1
3942,casual,2025-06-26,1
3943,casual,2025-04-29,1
3944,dedicated,2026-09-02,0
3945,dedicated,2025-02-26,1
3946,dedicated,2026-02-28,1
3947,casual,2026-07-28,0
3948,dedicated,2026-05-04,1
3949,dedicated,2026-05-07,1
3950,dedicated,2025-01-24,0
3951,casual,2025-01-06,0
3952,other,2026-04-25,1
3953,casual,2026-03-30,0
3954,casual,2026-03-26,0
3955,casual,2025-08-02,1
3956,other,2025-10-18,1
3957,casual,2024-10-12,1
3958,casual,2025-05-01,0
3959,other,2025-10-21,0
3960,dedicated,2024-12-31,1
3961,casual,2025-01-03,0
3962,other,2024-11-03,0
3963,dedicated,2025-03-03,1
3964,other,2026-09-25,1
3965,casual,2026-02-21,1
3966,casual,2026-08-24,0
3967,casual,2025-04-06,0
3968,casual,2025-12-12,0
3969,casual,2026-07-14,1
3970,other,2025-06-14,0
3971,other,2026-01-23,0
3972,other,2026-02-18,0
3973,casual,2026-05-31,0
3974,casual,2026-09-08,0
3975,dedicated,2025-12-24,1
3976,other,2025-11-30,0
3977,casual,2026-06-27,1
3978,other,2026-02-12,0
3979,casual,2025-06-22,1
3980,casual,2026-01-04,0
3981,casual,2025-11-05,1
3982,casual,2025-03-16,0
3983,casual,2025-10-12,0
3984,other,2025-12-30,0
3985,other,2026-07-22,0
3986,casual,2025-11-28,1
3987,casual,2025-01-29,0
3988,casual,2026-09-21,1
3989,dedicated,2025-11-26,0
3990,dedicated,2025-04-28,1
3991,casual,2026-04-04,1
3992,casual,2025-07-08,0
3993,dedicated,2025-06-28,1
3994,dedicated,2026-06-05,1
3995,other,2026-06-26,0
3996,other,2025-10-18,0
3997,other,2025-06-30,0
3998,dedicated,2026-06-23,1
3999,casual,2025-02-04,1
4000,other,2026-03-30,1
4001,other,2025-12-01,1
4002,other,2026-06-16,1
4003,dedicated,2025-08-04,1
4004,casual,2026-05-31,1
4005,other,2024-10-12,1
4006,other,2026-04-07,1
4007,casual,2024-11-20,0
4008,casual,2026-01-12,1
4009,other,2025-02-20,0
4010,casual,2026-09-04,0
4011,casual,2026-04-15,1
4012,other,2024-12-16,0
4013,other,2026-07-14,1
4014,casual,2025-04-02,0
4015,casual,2025-11-03,0
4016,casual,2024-12-02,0
4017,casual,2024-12-17,0
4018,casual,2025-03-26,0
4019,other,2025-10-26,0
4020,casual,2025-11-01,0
4021,casual,2026-06-17,0
4022,other,2025-01-29,0
4023,casual,2026-04-01,0
4024,other,2024-10-05,1
4025,casual,2025-05-01,1
4026,other,2025-02-05,0
4027,other,2024-12-30,1
4028,dedicated,2025-12-01,1
4029,other,2026-07-20,1
4030,casual,2026-01-30,0
4031,other,2026-06-16,0
4032,dedicated,2025-12-06,1
4033,casual,2024-11-09,0
4034,casual,2025-06-10,1
4035,casual,2026-05-25,1
4036,other,2024-11-02,0
4037,dedicated,2024-12-10,0
4038,other,2026-06-01,0
4039,other,2024-11-16,0
4040,casual,2026-09-01,0
4041,casual,2026-04-07,0
4042,other,2026-01-29,0
4043,dedicated,2025-10-27,1
4044,other,2024-12-05,1
4045,dedicated,2025-07-30,1
4046,dedicated,2026-05-13,1
4047,casual,2026-07-22,0
4048,casual,2025-08-23,0
4049,dedicated,2026-06-05,1
4050,dedicated,2026-04-20,1
4051,casual,2024-11-12,0
4052,dedicated,2025-12-27,1
4053,casual,2025-12-24,0
4054,casual,2025-11-01,1
4055,other,2026-04-17,0
4056,dedicated,2026-07-12,1
4057,other,2025-11-06,0
4058,dedicated,2025-05-22,1
4059,other,2026-09-18,1
4060,other,2026-09-04,0
4061,other,2026-02-13,0
4062,casual,2026-01-11,0
4063,casual,2024-12-16,1
4064,casual,2025-07-21,1
4065,dedicated,2025-02-22,1
4066,casual,2025-10-11,0
4067,casual,2026-05-27,0
4068,other,2025-03-13,0
4069,dedicated,2026-09-28,0
4070,other,2025-01-03,0
4071,other,2024-12-11,0
4072,other,2026-09-12,0
4073,casual,2024-12-13,0
4074,dedicated,2026-03-21,1
4075,other,2026-04-11,0
4076,casual,2025-05-29,0
4077,casual,2024-11-16,0
4078,dedicated,2025-05-14,0
4079,dedicated,2024-11-20,1
4080,casual,2026-02-03,1
4081,dedicated,2026-07-11,1
4082,casual,2026-09-28,1
4083,other,2026-05-08,0
4084,casual,2026-04-19,1
4085,casual,2026-07-06,0
4086,other,2026-04-16,1
4087,casual,2026-01-18,0
4088,casual,2026-09-28,0
4089,other,2025-05-24,0
4090,casual,2025-07-29,1
4091,casual,2026-07-24,1
4092,casual,2025-05-16,1
4093,other,2025-05-07,0
4094,other,2025-01-20,0
4095,casual,2025-04-20,1
4096,casual,2025-12-08,0
4097,casual,2026-07-10,0
4098,casual,2025-01-08,0
4099,casual,2026-02-10,1
4100,other,2026-04-13,0
4101,casual,2026-07-16,1
4102,other,2026-04-01,1
4103,casual,2025-01-22,0
4104,casual,2025-09-22,0
4105,other,2026-08-27,0
4106,other,2026-07-26,1
4107,casual,2025-12-22,1
4108,casual,2026-09-04,0
4109,other,2026-01-31,0
4110,dedicated,2024-11-17,1
4111,other,2026-07-30,1
4112,casual,2025-01-31,0
4113,other,2025-07-05,0
4114,casual,2025-03-23,1
4115,other,2026-03-10,0
4116,casual,2024-10-22,0
4117,other,2026-01-11,1
4118,other,2026-06-23,0
4119,other,2026-04-29,0
4120,casual,2025-05-13,0
4121,dedicated,2026-07-17,0
4122,other,2025-06-22,0
4123,other,2026-02-09,0
4124,other,2025-10-05,1
4125,other,2024-11-19,0
4126,other,2024-10-03,1
4127,casual,2025-02-11,1
4128,casual,2026-08-14,0
4129,dedicated,2026-08-28,1
4130,other,2025-07-27,0
4131,casual,2026-09-08,0
4132,casual,2024-11-06,0
4133,other,2026-09-07,0
4134,other,2025-03-18,0
4135,casual,2024-10-27,0
4136,casual,2026-04-07,1
4137,casual,2025-07-07,0
4138,dedicated,2025-05-02,1
4139,dedicated,2026-04-08,1
4140,casual,2025-06-01,0
4141,other,2026-04-03,1
4142,casual,2025-02-20,1
4143,dedicated,2024-12-02,1
4144,other,2025-05-26,1
4145,casual,2025-12-19,1
4146,dedicated,2025-03-14,0
4147,other,2025-01-13,0
4148,casual,2026-03-31,0
4149,casual,2025-09-26,0
4150,other,2025-08-11,1
4151,other,2025-03-24,1
4152,casual,2024-10-13,0
4153,casual,2024-11-08,0
4154,other,2026-02-10,0
4155,other,2024-11-28,0
4156,dedicated,2025-03-30,1
4157,casual,2026-07-27,0
4158,casual,2025-06-09,0
4159,casual,2026-03-28,1
4160,casual,2025-06-08,0
4161,casual,2026-08-12,1
4162,dedicated,2026-05-23,0
4163,casual,2025-09-09,0
4164,casual,2026-02-12,0
4165,dedicated,2025-07-29,1
4166,dedicated,2026-08-21,0
4167,other,2025-06-19,0
4168,dedicated,2026-06-03,1
4169,casual,2025-12-24,0
4170,casual,2026-01-13,0
4171,casual,2025-06-14,0
4172,casual,2026-05-31,0
4173,other,2026-03-29,0
4174,casual,2026-05-19,0
4175,casual,2026-05-08,0
4176,casual,2025-01-24,0
4177,other,2026-07-02,0
4178,other,2026-06-07,0
4179,other,2025-03-27,1
4180,dedicated,2026-09-17,1
4181,casual,2025-10-20,1
4182,casual,2025-05-23,1
4183,casual,2025-03-13,0
4184,casual,2025-06-24,1
4185,dedicated,2024-10-28,1
4186,dedicated,2026-02-17,0
4187,casual,2026-03-01,1
4188,casual,2026-01-31,1
4189,casual,2025-11-05,1
4190,dedicated,2025-06-22,1
4191,casual,2026-03-13,0
4192,dedicated,2026-06-29,0
4193,casual,2024-12-03,0
4194,other,2025-07-07,0
4195,dedicated,2026-09-27,1
4196,dedicated,2026-06-22,1
4197,casual,2026-09-26,0
4198,other,2025-02-11,0
4199,casual,2025-09-05,1
4200,other,2025-01-04,0
4201,casual,2026-06-25,0
4202,other,2025-10-14,0
4203,other,2025-03-27,0
4204,other,2024-12-05,0
4205,casual,2026-03-23,1
4206,dedicated,2026-05-16,1
4207,dedicated,2026-07-04,1
4208,other,2026-09-10,0
4209,other,2026-05-18,0
4210,dedicated,2026-04-28,1
4211,dedicated,2026-05-16,1
4212,casual,2026-09-30,1
4213,other,2025-09-04,1
4214,casual,2026-04-07,1
4215,casual,2026-05-22,0
4216,casual,2024-12-24,0
4217,other,2026-02-17,0
4218,other,2025-06-05,1
4219,other,2025-01-05,0
4220,casual,2025-02-02,0
4221,casual,2024-12-23,1
4222,casual,2026-07-18,1
4223,casual,2026-04-17,0
4224,casual,2024-12-14,0
4225,casual,2025-12-31,0
4226,casual,2026-01-26,1
4227,casual,2025-10-15,0
4228,casual,2025-12-17,1
4229,casual,2026-07-25,1
4230,other,2025-10-14,0
4231,casual,2026-01-25,1
4232,dedicated,2025-11-21,0
4233,dedicated,2025-07-17,1
4234,casual,2026-07-13,1
4235,casual,2025-07-30,1
4236,other,2026-05-07,0
4237,dedicated,2025-12-16,1
4238,casual,2026-02-13,1
4239,casual,2026-04-09,1
4240,casual,2026-03-22,1
4241,casual,2025-11-16,0
4242,other,2025-12-24,0
4243,other,2025-10-07,1
4244,casual,2025-06-05,0
4245,other,2026-03-15,0
4246,other,2026-07-04,0
4247,dedicated,2026-02-27,1
4248,casual,2026-04-17,0
4249,casual,2026-05-30,1
4250,casual,2025-06-26,0
4251,casual,2024-11-15,1
4252,casual,2025-06-04,0
4253,dedicated,2026-04-05,1
4254,dedicated,2026-05-19,0
4255,casual,2025-10-11,0
4256,casual,2026-04-22,1
4257,dedicated,2024-11-24,1
4258,other,2026-01-14,0
4259,dedicated,2026-02-08,0
4260,casual,2025-10-06,0
4261,other,2026-03-08,0
4262,casual,2025-09-24,1
4263,other,2025-10-18,0
4264,other,2025-12-15,1
4265,casual,2026-05-03,1
4266,other,2025-03-31,0
4267,casual,2025-05-08,0
4268,dedicated,2025-08-02,0
4269,dedicated,2025-02-25,0
4270,dedicated,2025-06-01,1
4271,dedicated,2025-06-14,1
4272,other,2025-05-18,0
4273,other,2025-07-27,0
4274,casual,2025-10-04,1
4275,casual,2026-02-21,1
4276,dedicated,2025-05-10,1
4277,other,2026-06-10,0
4278,other,2025-09-15,0
4279,other,2026-03-11,1
4280,casual,2024-12-23,0
4281,casual,2025-02-05,1
4282,other,2025-08-28,0
4283,dedicated,2025-06-25,1
4284,casual,2025-09-28,1
4285,other,2025-01-24,0
4286,dedicated,2025-09-11,1
4287,casual,2026-02-14,1
4288,casual,2026-03-16,0
4289,other,2025-03-31,0
4290,dedicated,2025-06-09,0
4291,casual,2025-10-19,1
4292,dedicated,2025-10-14,1
4293,dedicated,2026-05-02,1
4294,casual,2025-07-12,1
4295,other,2026-02-02,1
4296,other,2026-07-08,0
4297,casual,2025-05-06,0
4298,dedicated,2026-05-24,1
4299,casual,2025-05-31,0
4300,casual,2025-06-02,0
4301,dedicated,2026-01-20,1
4302,casual,2025-12-28,0
4303,casual,2025-11-06,1
4304,other,2025-03-18,1
4305,other,2024-12-10,0
4306,casual,2026-07-26,0
4307,casual,2026-07-01,1
4308,other,2026-07-10,0
4309,dedicated,2025-10-10,0
4310,casual,2026-07-08,1
4311,casual,2025-09-11,0
4312,casual,2024-11-25,0
4313,casual,2025-02-22,1
4314,dedicated,2025-04-17,1
4315,dedicated,2025-07-03,1
4316,other,2026-08-17,0
4317,dedicated,2025-05-31,1
4318,other,2025-12-22,1
4319,dedicated,2025-04-16,1
4320,casual,2026-01-13,0
4321,dedicated,2025-11-19,0
4322,casual,2025-01-18,0
4323,casual,2025-09-03,0
4324,other,2024-12-16,1
4325,other,2026-07-12,1
4326,other,2026-02-27,0
4327,casual,2026-08-19,0
4328,dedicated,2026-07-02,0
4329,casual,2025-03-10,1
4330,dedicated,2026-03-01,1
4331,casual,2024-12-13,0
4332,casual,2026-09-02,1
4333,dedicated,2026-04-27,1
4334,dedicated,2026-02-09,1
4335,casual,2026-09-27,0
4336,casual,2026-06-11,0
4337,casual,2026-06-23,0
4338,other,2024-12-13,0
4339,dedicated,2024-10-18,1
4340,dedicated,2026-09-02,1
4341,casual,2025-04-02,0
4342,dedicated,2025-08-08,1
4343,casual,2024-11-01,0
4344,other,2025-12-29,0
4345,casual,2026-05-23,1
4346,casual,2026-06-07,0
4347,other,2025-11-29,0
4348,casual,2026-01-26,1
4349,casual,2025-10-11,1
4350,other,2025-08-22,0
4351,other,2025-11-09,1
4352,casual,2026-08-15,1
4353,other,2025-04-03,0
4354,casual,2025-09-09,0
4355,dedicated,2025-12-14,1
4356,other,2025-11-21,0
4357,other,2024-10-23,0
4358,dedicated,2025-04-28,1
4359,casual,2026-01-15,1
4360,casual,2026-02-19,0
4361,dedicated,2026-03-21,1
4362,casual,2026-09-24,0
4363,other,2026-02-04,0
4364,other,2025-11-28,0
4365,casual,2025-05-31,0
4366,other,2025-06-28,0
4367,casual,2026-05-27,0
4368,other,2025-09-08,1
4369,casual,2026-03-07,0
4370,casual,2024-12-30,1
4371,other,2025-01-02,0
4372,dedicated,2025-03-07,0
4373,dedicated,2025-02-20,1
4374,casual,2025-12-18,1
4375,casual,2026-01-09,0
4376,dedicated,2025-11-12,0
4377,casual,2025-04-30,1
4378,casual,2025-11-25,0
4379,other,2024-12-27,0
4380,casual,2025-09-11,1
4381,other,2025-01-22,0
4382,dedicated,2024-11-26,1
4383,other,2025-01-29,1
4384,other,2024-12-21,0
4385,casual,2025-09-14,1
4386,casual,2025-11-03,0
4387,casual,2025-12-18,0
4388,casual,2025-08-17,0
4389,casual,2025-02-06,1
4390,dedicated,2024-10-16,1
4391,other,2026-03-05,0
4392,casual,2026-09-18,0
4393,casual,2025-04-24,0
4394,dedicated,2025-02-27,1
4395,casual,2025-05-16,1
4396,casual,2025-03-06,1
4397,casual,2025-03-13,0
4398,casual,2025-09-27,1
4399,other,2026-04-27,0
4400,casual,2026-03-04,0
4401,other,2026-09-01,0
4402,casual,2025-06-18,0
4403,casual,2025-09-25,0
4404,other,2025-07-05,0
4405,dedicated,2024-10-31,1
4406,other,2025-07-11,0
4407,casual,2025-04-09,1
4408,casual,2025-09-15,0
4409,casual,2025-01-24,0
4410,dedicated,2026-03-26,1
4411,casual,2026-06-08,0
4412,casual,2026-09-02,0
4413,other,2024-12-01,1
4414,casual,2024-12-25,0
4415,dedicated,2026-09-06,1
4416,other,2026-06-12,0
4417,dedicated,2025-12-04,1
4418,casual,2025-05-23,0
4419,other,2025-10-13,0
4420,casual,2025-10-27,0
4421,casual,2026-06-11,1
4422,other,2025-10-22,1
4423,casual,2024-10-21,1
4424,other,2026-02-23,0
4425,other,2026-04-21,0
4426,other,2025-05-06,0
4427,casual,2024-12-25,1
4428,other,2025-01-12,1
4429,other,2026-06-06,0
4430,casual,2025-08-23,1
4431,other,2025-10-22,0
4432,casual,2026-09-02,1
4433,casual,2024-11-14,1
4434,casual,2025-02-28,0
4435,other,2026-06-01,0
4436,other,2025-10-30,0
4437,casual,2024-10-20,0
4438,dedicated,2026-02-26,1
4439,casual,2025-01-10,0
4440,casual,2026-04-24,0
4441,casual,2026-05-06,0
4442,other,2026-05-25,0
4443,other,2025-09-05,1
4444,casual,2025-04-14,1
4445,casual,2026-07-06,0
4446,dedicated,2025-11-12,1
4447,casual,2026-01-07,1
4448,casual,2025-01-08,1
4449,casual,2025-12-30,0
4450,casual,2025-11-28,0
4451,casual,2025-05-02,0
4452,casual,2026-04-13,1
4453,dedicated,2025-01-06,0
4454,dedicated,2026-03-10,0
4455,casual,2026-09-02,0
4456,other,2025-11-19,0
4457,dedicated,2024-12-16,1
4458,casual,2025-11-08,0
4459,dedicated,2025-10-22,0
4460,other,2025-11-08,0
4461,casual,2025-04-17,0
4462,other,2026-01-01,0
4463,casual,2025-04-11,0
4464,other,2025-11-12,0
4465,casual,2025-12-09,1
4466,other,2026-01-15,1
4467,casual,2026-05-06,0
4468,dedicated,2026-07-07,1
4469,other,2026-04-21,0
4470,dedicated,2026-05-04,1
4471,casual,2026-06-27,1
4472,other,2025-03-27,0
4473,casual,2025-05-02,0
4474,casual,2025-10-25,0
4475,other,2025-09-05,0
4476,dedicated,2026-02-25,1
4477,casual,2024-10-07,1
4478,other,2025-01-10,0
4479,other,2026-03-30,0
4480,casual,2026-05-24,0
4481,casual,2025-05-09,1
4482,other,2025-05-15,0
4483,other,2025-11-14,0
4484,other,2025-09-14,1
4485,casual,2025-02-01,1
4486,other,2025-10-01,1
4487,casual,2026-05-22,1
4488,casual,2026-03-17,0
4489,dedicated,2026-05-20,1
4490,casual,2026-01-13,0
4491,casual,2026-07-03,0
4492,casual,2025-04-01,0
4493,dedicated,2024-11-03,1
4494,casual,2024-12-23,0
4495,other,2026-09-25,1
4496,casual,2026-01-11,1
4497,other,2025-03-30,0
4498,other,2026-06-16,0
4499,casual,2025-05-14,0
4500,casual,2025-12-11,0
4501,casual,2025-04-01,0
4502,casual,2024-12-09,0
4503,dedicated,2025-04-14,0
4504,casual,2025-03-16,0
4505,other,2025-11-08,0
4506,other,2024-10-16,0
4507,casual,2025-03-25,0
4508,casual,2025-11-19,0
4509,dedicated,2025-07-15,1
4510,casual,2026-01-08,1
4511,casual,2026-01-22,0
4512,casual,2026-09-05,1
4513,casual,2026-06-03,0
4514,casual,2025-03-16,0
4515,other,2026-02-18,0
4516,casual,2026-01-01,0
4517,casual,2025-12-08,0
4518,casual,2026-05-07,1
4519,casual,2025-01-16,1
4520,other,2025-07-01,0
4521,dedicated,2026-05-19,1
4522,dedicated,2026-07-14,1
4523,dedicated,2024-10-28,0
4524,casual,2025-09-10,0
4525,casual,2025-04-11,0
4526,casual,2025-01-31,0
4527,dedicated,2024-11-11,0
4528,casual,2025-10-28,1
4529,casual,2026-01-31,0
4530,dedicated,2025-10-23,1
4531,dedicated,2025-06-26,1
4532,dedicated,2026-04-17,1
4533,casual,2026-01-19,0
4534,dedicated,2026-07-26,0
4535,other,2025-06-11,1
4536,other,2025-03-24,0
4537,other,2025-08-29,1
4538,casual,2025-10-06,1
4539,other,2025-08-31,1
4540,casual,2026-05-31,1
4541,other,2024-11-03,0
4542,other,2025-10-21,0
4543,casual,2025-08-11,0
4544,other,2025-03-03,0
4545,dedicated,2026-01-11,0
4546,casual,2026-05-08,0
4547,casual,2025-11-03,0
4548,dedicated,2024-12-02,1
4549,casual,2024-11-24,0
4550,casual,2025-08-04,0
4551,dedicated,2026-01-31,1
4552,dedicated,2025-05-17,1
4553,other,2025-05-14,0
4554,dedicated,2026-06-20,1
4555,other,2024-10-11,0
4556,dedicated,2024-11-28,1
4557,casual,2025-01-22,0
4558,other,2026-09-19,0
4559,casual,2025-09-29,1
4560,casual,2025-01-24,0
4561,dedicated,2025-05-15,0
4562,other,2026-09-08,0
4563,casual,2026-02-19,0
4564,dedicated,2025-03-13,0
4565,dedicated,2025-03-25,1
4566,dedicated,2024-11-24,1
4567,casual,2026-04-18,1
4568,casual,2025-01-09,1
4569,casual,2025-04-28,0
4570,other,2025-06-12,1
4571,dedicated,2025-12-28,1
4572,dedicated,2025-12-17,1
4573,dedicated,2026-05-07,0
4574,casual,2025-05-06,0
4575,casual,2025-07-09,0
4576,other,2025-07-11,0
4577,casual,2024-11-04,1
4578,other,2026-03-23,0
4579,dedicated,2025-10-26,1
4580,other,2025-09-13,0
4581,dedicated,2026-09-27,1
4582,casual,2025-02-08,1
4583,other,2026-09-08,1
4584,casual,2026-02-09,1
4585,casual,2025-03-11,0
4586,other,2026-02-08,0
4587,casual,2026-04-05,1
4588,casual,2025-06-22,1
4589,other,2025-06-09,0
4590,other,2026-06-02,0
4591,casual,2025-01-25,1
4592,other,2024-10-10,0
4593,casual,2026-01-30,0
4594,dedicated,2026-07-24,1
4595,casual,2025-10-01,0
4596,dedicated,2025-01-07,1
4597,casual,2025-10-29,0
4598,other,2025-04-02,0
4599,casual,2026-05-27,1
4600,casual,2025-12-21,1
4601,other,2025-06-03,0
4602,other,2025-12-30,0
4603,casual,2026-01-30,0
4604,other,2026-02-08,1
4605,other,2025-06-25,1
4606,dedicated,2025-11-21,1
4607,casual,2024-11-01,0
4608,casual,2025-07-22,0
4609,casual,2025-07-03,0
4610,casual,2025-10-26,0
4611,dedicated,2026-08-25,1
4612,casual,2026-08-28,0
4613,casual,2025-09-18,1
4614,casual,2026-01-15,1
4615,dedicated,2024-12-19,0
4616,other,2025-09-18,0
4617,dedicated,2026-02-15,1
4618,casual,2026-02-11,1
4619,casual,2026-09-04,0
4620,casual,2025-09-06,1
4621,casual,2026-07-25,0
4622,casual,2026-09-15,0
4623,casual,2025-11-22,1
4624,other,2024-12-06,0
4625,dedicated,2025-07-02,1
4626,casual,2026-04-12,0
4627,other,2025-11-28,0
4628,dedicated,2026-08-15,1
4629,other,2026-05-19,0
4630,dedicated,2024-11-16,1
4631,dedicated,2026-06-21,1
4632,other,2025-06-18,1
4633,casual,2026-05-21,0
4634,dedicated,2025-10-06,1
4635,other,2025-08-29,0
4636,dedicated,2024-11-22,1
4637,other,2024-12-26,0
4638,other,2025-12-09,1
4639,casual,2025-11-20,1
4640,casual,2025-11-10,1
4641,dedicated,2025-01-23,1
4642,other,2025-10-08,0
4643,dedicated,2024-11-14,1
4644,dedicated,2025-01-14,1
4645,casual,2025-09-30,0
4646,dedicated,2025-12-25,1
4647,casual,2026-01-22,0
4648,other,2026-09-17,1
4649,other,2026-06-16,0
4650,casual,2025-07-05,0
4651,casual,2026-04-25,1
4652,dedicated,2024-12-09,1
4653,casual,2026-06-18,1
4654,casual,2025-07-10,0
4655,dedicated,2026-04-08,1
4656,dedicated,2026-09-09,1
4657,casual,2026-02-26,0
4658,other,2026-08-03,0
4659,casual,2024-10-08,1
4660,casual,2025-02-02,0
4661,casual,2026-01-01,1
4662,other,2025-10-30,0
4663,casual,2024-12-27,0
4664,casual,2026-03-09,1
4665,casual,2024-11-12,0
4666,casual,2026-09-24,0
4667,casual,2025-01-23,0
4668,other,2025-08-22,0
4669,other,2026-05-25,0
4670,other,2025-10-11,0
4671,casual,2026-03-28,0
4672,other,2026-02-26,0
4673,casual,2026-08-24,0
4674,casual,2025-09-04,0
4675,casual,2026-09-15,0
4676,casual,2025-10-13,0
4677,casual,2026-07-15,1
4678,dedicated,2026-03-19,0
4679,casual,2025-01-06,1
4680,other,2026-01-13,1
4681,casual,2026-07-04,0
4682,other,2025-01-02,0
4683,casual,2026-06-05,1
4684,other,2024-12-16,1
4685,other,2026-06-28,0
4686,dedicated,2026-04-29,0
4687,other,2025-01-19,0
4688,dedicated,2026-03-15,1
4689,dedicated,2024-12-25,0
4690,casual,2025-11-19,1
4691,other,2026-08-06,0
4692,casual,2025-02-28,0
